,pkg_received_utc_ts,package_tracking_number,scac,Pallet,Linehaul,Partition
2728,154.3121471,PKG002729,TLMD,49,A,1
2729,154.3121471,PKG002730,TLMD,49,A,2
2730,154.3121471,PKG002731,USPS,49,A,USPS
2731,154.3121471,PKG002732,FDEG,49,A,FDEG
2732,154.3121471,PKG002733,TLMD,49,A,2
2733,154.3121471,PKG002734,UPSN,49,A,UPSN
2734,154.3121471,PKG002735,UPSN,49,A,UPSN
2735,154.3121471,PKG002736,TLMD,49,A,1
2736,154.3121471,PKG002737,TLMD,49,A,2
2737,154.3121471,PKG002738,TLMD,49,A,1
2738,154.3121471,PKG002739,USPS,49,A,USPS
2739,154.3121471,PKG002740,TLMD,49,A,2
2740,154.3121471,PKG002741,FDEG,49,A,FDEG
2741,154.3121471,PKG002742,UPSN,49,A,UPSN
2742,154.3121471,PKG002743,TLMD,49,A,1
2743,154.3121471,PKG002744,TLMD,49,A,1
2744,154.3121471,PKG002745,FDEG,49,A,FDEG
2745,154.3121471,PKG002746,FDEG,49,A,FDEG
2746,154.3121471,PKG002747,FDEG,49,A,FDEG
2747,154.3121471,PKG002748,TLMD,49,A,1
2748,154.3121471,PKG002749,TLMD,50,A,3AB
2749,154.3121471,PKG002750,TLMD,50,A,1
2750,154.3121471,PKG002751,TLMD,50,A,2
2751,154.3121471,PKG002752,TLMD,50,A,2
2752,154.3121471,PKG002753,UPSN,50,A,UPSN
2753,154.3121471,PKG002754,UPSN,50,A,UPSN
2754,154.3121471,PKG002755,TLMD,50,A,1
2755,154.3121471,PKG002756,TLMD,50,A,3AB
2756,154.3121471,PKG002757,USPS,50,A,USPS
2757,154.3121471,PKG002758,UPSN,50,A,UPSN
2758,154.3121471,PKG002759,FDEG,50,A,FDEG
2759,154.3121471,PKG002760,TLMD,50,A,1
2760,154.3121471,PKG002761,TLMD,50,A,3AB
2761,154.3121471,PKG002762,FDEG,50,A,FDEG
2762,154.3121471,PKG002763,TLMD,50,A,1
2763,154.3121471,PKG002764,USPS,50,A,USPS
2764,154.3121471,PKG002765,TLMD,50,A,1
2765,154.3121471,PKG002766,TLMD,50,A,2
2766,154.3121471,PKG002767,TLMD,50,A,1
2767,154.3121471,PKG002768,TLMD,50,A,1
2768,154.3121471,PKG002769,USPS,50,A,USPS
2769,154.3121471,PKG002770,TLMD,50,A,1
2770,154.3121471,PKG002771,TLMD,50,A,3AB
2771,154.3121471,PKG002772,TLMD,50,A,1
2772,154.3121471,PKG002773,TLMD,50,A,1
2773,154.3121471,PKG002774,TLMD,50,A,1
2774,154.3121471,PKG002775,TLMD,50,A,2
2775,154.3121471,PKG002776,USPS,50,A,USPS
2776,154.3121471,PKG002777,TLMD,50,A,1
2777,154.3121471,PKG002778,TLMD,50,A,1
2778,154.3121471,PKG002779,FDEG,50,A,FDEG
2779,154.3121471,PKG002780,TLMD,50,A,3AB
2780,154.3121471,PKG002781,TLMD,50,A,2
2781,154.3121471,PKG002782,TLMD,50,A,1
2782,154.3121471,PKG002783,TLMD,50,A,1
2783,154.3121471,PKG002784,TLMD,50,A,1
2784,154.3121471,PKG002785,TLMD,50,A,1
2785,154.3121471,PKG002786,TLMD,50,A,2
2786,154.3121471,PKG002787,TLMD,50,A,3AB
2787,154.3121471,PKG002788,USPS,50,A,USPS
2788,154.3121471,PKG002789,TLMD,50,A,3AB
2789,154.3121471,PKG002790,FDEG,50,A,FDEG
2790,154.3121471,PKG002791,UPSN,50,A,UPSN
2791,154.3121471,PKG002792,TLMD,50,A,2
2792,154.3121471,PKG002793,TLMD,50,A,1
2793,154.3121471,PKG002794,TLMD,50,A,1
2794,154.3121471,PKG002795,TLMD,50,A,1
2795,154.3121471,PKG002796,TLMD,50,A,3AB
2796,154.3121471,PKG002797,FDEG,50,A,FDEG
2797,154.3121471,PKG002798,TLMD,50,A,1
2798,154.3121471,PKG002799,USPS,50,A,USPS
2799,154.3121471,PKG002800,TLMD,50,A,1
2800,154.3121471,PKG002801,TLMD,50,A,1
2801,154.3121471,PKG002802,FDEG,50,A,FDEG
2802,154.3121471,PKG002803,TLMD,50,A,2
2803,154.3121471,PKG002804,TLMD,50,A,1
2804,154.3121471,PKG002805,TLMD,50,A,1
2805,154.3121471,PKG002806,TLMD,50,A,2
2806,154.3121471,PKG002807,FDEG,50,A,FDEG
2807,154.3121471,PKG002808,FDEG,50,A,FDEG
2808,154.3121471,PKG002809,TLMD,50,A,1
2809,154.3121471,PKG002810,FDEG,50,A,FDEG
2810,154.3121471,PKG002811,FDEG,50,A,FDEG
2811,154.3121471,PKG002812,TLMD,50,A,3AB
2812,154.3121471,PKG002813,TLMD,50,A,2
2813,154.3121471,PKG002814,TLMD,50,A,1
2814,154.3121471,PKG002815,TLMD,50,A,2
2815,154.3121471,PKG002816,TLMD,50,A,1
2816,154.3121471,PKG002817,TLMD,50,A,2
2817,154.3121471,PKG002818,UPSN,50,A,UPSN
2818,154.3121471,PKG002819,TLMD,50,A,2
2819,154.3121471,PKG002820,TLMD,50,A,2
2820,154.3121471,PKG002821,TLMD,50,A,1
2821,154.3121471,PKG002822,USPS,50,A,USPS
2822,154.3121471,PKG002823,TLMD,50,A,1
2823,154.3121471,PKG002824,TLMD,50,A,1
2824,154.3121471,PKG002825,TLMD,50,A,2
2825,154.3121471,PKG002826,USPS,50,A,USPS
2826,154.3121471,PKG002827,UPSN,51,A,UPSN
2827,154.3121471,PKG002828,UPSN,51,A,UPSN
2828,154.3121471,PKG002829,FDEG,51,A,FDEG
2829,154.3121471,PKG002830,FDEG,51,A,FDEG
2830,154.3121471,PKG002831,TLMD,51,A,2
2831,154.3121471,PKG002832,FDEG,51,A,FDEG
2832,154.3121471,PKG002833,UPSN,51,A,UPSN
2833,154.3121471,PKG002834,TLMD,51,A,2
2834,154.3121471,PKG002835,TLMD,51,A,3AB
2835,154.3121471,PKG002836,TLMD,51,A,2
2836,154.3121471,PKG002837,TLMD,51,A,2
2837,154.3121471,PKG002838,TLMD,51,A,1
2838,154.3121471,PKG002839,TLMD,51,A,3AB
2839,154.3121471,PKG002840,FDEG,51,A,FDEG
2840,154.3121471,PKG002841,TLMD,51,A,1
2841,154.3121471,PKG002842,UPSN,51,A,UPSN
2842,154.3121471,PKG002843,TLMD,51,A,2
2843,154.3121471,PKG002844,FDEG,51,A,FDEG
2844,154.3121471,PKG002845,TLMD,51,A,1
2845,154.3121471,PKG002846,TLMD,51,A,1
2846,154.3121471,PKG002847,TLMD,51,A,2
2847,154.3121471,PKG002848,FDEG,51,A,FDEG
2848,154.3121471,PKG002849,TLMD,51,A,1
2849,154.3121471,PKG002850,TLMD,51,A,1
2850,154.3121471,PKG002851,TLMD,51,A,1
2851,154.3121471,PKG002852,USPS,51,A,USPS
2852,154.3121471,PKG002853,TLMD,51,A,1
2853,154.3121471,PKG002854,TLMD,51,A,1
2854,154.3121471,PKG002855,TLMD,51,A,2
2855,154.3121471,PKG002856,TLMD,51,A,2
2856,154.3121471,PKG002857,USPS,51,A,USPS
2857,154.3121471,PKG002858,UPSN,51,A,UPSN
2858,154.3121471,PKG002859,TLMD,51,A,1
2859,154.3121471,PKG002860,USPS,51,A,USPS
2860,154.3121471,PKG002861,TLMD,51,A,1
2861,154.3121471,PKG002862,FDEG,51,A,FDEG
2862,154.3121471,PKG002863,FDEG,51,A,FDEG
2863,154.3121471,PKG002864,TLMD,51,A,1
2864,154.3121471,PKG002865,FDEG,51,A,FDEG
2865,154.3121471,PKG002866,TLMD,51,A,1
2866,154.3121471,PKG002867,TLMD,51,A,2
2867,154.3121471,PKG002868,FDE,51,A,FDE
2868,154.3121471,PKG002869,TLMD,51,A,2
2869,154.3121471,PKG002870,TLMD,51,A,2
2870,154.3121471,PKG002871,TLMD,51,A,1
2871,154.3121471,PKG002872,FDEG,51,A,FDEG
2872,154.3121471,PKG002873,TLMD,51,A,3AB
2873,154.3121471,PKG002874,TLMD,51,A,2
2874,154.3121471,PKG002875,FDEG,51,A,FDEG
2875,154.3121471,PKG002876,UPSN,51,A,UPSN
2876,154.3121471,PKG002877,TLMD,51,A,3AB
2877,154.3121471,PKG002878,TLMD,51,A,1
2878,154.3121471,PKG002879,TLMD,51,A,1
2879,154.3121471,PKG002880,TLMD,51,A,1
2880,154.3121471,PKG002881,UPSN,51,A,UPSN
2881,154.3121471,PKG002882,TLMD,51,A,1
2882,154.3121471,PKG002883,TLMD,51,A,1
2883,154.3121471,PKG002884,TLMD,51,A,1
2884,154.3121471,PKG002885,USPS,51,A,USPS
2885,154.3121471,PKG002886,TLMD,51,A,2
2886,154.3121471,PKG002887,TLMD,51,A,1
2887,154.3121471,PKG002888,TLMD,51,A,2
2888,154.3121471,PKG002889,USPS,51,A,USPS
2889,154.3121471,PKG002890,TLMD,51,A,1
2890,154.3121471,PKG002891,FDEG,52,A,FDEG
2891,154.3121471,PKG002892,TLMD,52,A,3AB
2892,154.3121471,PKG002893,TLMD,52,A,1
2893,154.3121471,PKG002894,TLMD,52,A,1
2894,154.3121471,PKG002895,USPS,52,A,USPS
2895,154.3121471,PKG002896,TLMD,52,A,3AB
2896,154.3121471,PKG002897,TLMD,52,A,3AB
2897,154.3121471,PKG002898,TLMD,52,A,2
2898,154.3121471,PKG002899,TLMD,52,A,1
2899,154.3121471,PKG002900,TLMD,52,A,1
2900,154.3121471,PKG002901,UPSN,52,A,UPSN
2901,154.3121471,PKG002902,TLMD,52,A,2
2902,154.3121471,PKG002903,UPSN,52,A,UPSN
2903,154.3121471,PKG002904,TLMD,52,A,2
2904,154.3121471,PKG002905,TLMD,52,A,1
2905,154.3121471,PKG002906,TLMD,52,A,1
2906,154.3121471,PKG002907,FDEG,52,A,FDEG
2907,154.3121471,PKG002908,TLMD,52,A,1
2908,154.3121471,PKG002909,TLMD,52,A,2
2909,154.3121471,PKG002910,TLMD,52,A,1
2910,154.3121471,PKG002911,USPS,52,A,USPS
2911,154.3121471,PKG002912,UPSN,52,A,UPSN
2912,154.3121471,PKG002913,UPSN,52,A,UPSN
2913,154.3121471,PKG002914,TLMD,52,A,2
2914,154.3121471,PKG002915,TLMD,52,A,2
2915,154.3121471,PKG002916,TLMD,52,A,3AB
2916,154.3121471,PKG002917,TLMD,52,A,2
2917,154.3121471,PKG002918,TLMD,52,A,1
2918,154.3121471,PKG002919,TLMD,52,A,1
2919,154.3121471,PKG002920,UPSN,52,A,UPSN
2920,154.3121471,PKG002921,TLMD,52,A,1
2921,154.3121471,PKG002922,TLMD,52,A,2
2922,154.3121471,PKG002923,UPSN,52,A,UPSN
2923,154.3121471,PKG002924,TLMD,52,A,1
2924,154.3121471,PKG002925,USPS,52,A,USPS
2925,154.3121471,PKG002926,USPS,52,A,USPS
2926,154.3121471,PKG002927,USPS,52,A,USPS
2927,154.3121471,PKG002928,FDEG,52,A,FDEG
2928,154.3121471,PKG002929,TLMD,52,A,1
2929,154.3121471,PKG002930,TLMD,52,A,2
2930,154.3121471,PKG002931,TLMD,52,A,1
2931,154.3121471,PKG002932,TLMD,52,A,2
2932,154.3121471,PKG002933,TLMD,52,A,1
2933,154.3121471,PKG002934,TLMD,52,A,2
2934,154.3121471,PKG002935,UPSN,52,A,UPSN
2935,154.3121471,PKG002936,USPS,52,A,USPS
2936,154.3121471,PKG002937,FDEG,52,A,FDEG
2937,154.3121471,PKG002938,TLMD,52,A,2
2938,154.3121471,PKG002939,TLMD,52,A,1
2939,154.3121471,PKG002940,USPS,52,A,USPS
2940,154.3121471,PKG002941,USPS,52,A,USPS
2941,154.3121471,PKG002942,FDEG,52,A,FDEG
2942,154.3121471,PKG002943,TLMD,52,A,1
2943,154.3121471,PKG002944,UPSN,53,A,UPSN
2944,154.3121471,PKG002945,TLMD,53,A,2
2945,154.3121471,PKG002946,TLMD,53,A,2
2946,154.3121471,PKG002947,FDEG,53,A,FDEG
2947,154.3121471,PKG002948,TLMD,53,A,3AB
2948,154.3121471,PKG002949,USPS,53,A,USPS
2949,154.3121471,PKG002950,TLMD,53,A,3AB
2950,154.3121471,PKG002951,TLMD,53,A,1
2951,154.3121471,PKG002952,TLMD,53,A,1
2952,154.3121471,PKG002953,FDEG,53,A,FDEG
2953,154.3121471,PKG002954,TLMD,53,A,1
2954,154.3121471,PKG002955,TLMD,53,A,1
2955,154.3121471,PKG002956,TLMD,53,A,1
2956,154.3121471,PKG002957,TLMD,53,A,3AB
2957,154.3121471,PKG002958,TLMD,53,A,2
2958,154.3121471,PKG002959,TLMD,53,A,1
2959,154.3121471,PKG002960,TLMD,53,A,1
2960,154.3121471,PKG002961,TLMD,53,A,2
2961,154.3121471,PKG002962,USPS,53,A,USPS
2962,154.3121471,PKG002963,TLMD,53,A,2
2963,154.3121471,PKG002964,USPS,53,A,USPS
2964,154.3121471,PKG002965,USPS,53,A,USPS
2965,154.3121471,PKG002966,UPSN,53,A,UPSN
2966,154.3121471,PKG002967,TLMD,53,A,2
2967,154.3121471,PKG002968,TLMD,53,A,2
2968,154.3121471,PKG002969,TLMD,53,A,1
2969,154.3121471,PKG002970,TLMD,53,A,2
2970,154.3121471,PKG002971,TLMD,53,A,2
2971,154.3121471,PKG002972,TLMD,53,A,2
2972,154.3121471,PKG002973,TLMD,53,A,1
2973,154.3121471,PKG002974,FDEG,53,A,FDEG
2974,154.3121471,PKG002975,TLMD,53,A,3AB
2975,154.3121471,PKG002976,USPS,53,A,USPS
2976,154.3121471,PKG002977,TLMD,53,A,1
2977,154.3121471,PKG002978,TLMD,53,A,2
2978,154.3121471,PKG002979,TLMD,53,A,2
2979,154.3121471,PKG002980,USPS,53,A,USPS
2980,154.3121471,PKG002981,TLMD,53,A,3AB
2981,154.3121471,PKG002982,UPSN,53,A,UPSN
2982,154.3121471,PKG002983,UPSN,53,A,UPSN
2983,154.3121471,PKG002984,TLMD,53,A,1
2984,154.3121471,PKG002985,FDEG,53,A,FDEG
2985,154.3121471,PKG002986,TLMD,53,A,1
2986,154.3121471,PKG002987,FDEG,53,A,FDEG
2987,154.3121471,PKG002988,TLMD,53,A,2
2988,154.3121471,PKG002989,TLMD,53,A,2
2989,154.3121471,PKG002990,TLMD,53,A,2
2990,154.3121471,PKG002991,TLMD,53,A,2
2991,154.3121471,PKG002992,TLMD,53,A,1
2992,154.3121471,PKG002993,USPS,53,A,USPS
2993,154.3121471,PKG002994,FDEG,53,A,FDEG
2994,154.3121471,PKG002995,TLMD,53,A,1
2995,154.3121471,PKG002996,TLMD,53,A,1
2996,154.3121471,PKG002997,FDEG,53,A,FDEG
2997,154.3121471,PKG002998,TLMD,53,A,1
2998,154.3121471,PKG002999,UPSN,53,A,UPSN
2999,154.3121471,PKG003000,TLMD,53,A,1
3000,154.3121471,PKG003001,FDEG,53,A,FDEG
3001,154.3121471,PKG003002,TLMD,53,A,1
3002,154.3121471,PKG003003,TLMD,53,A,1
3003,154.3121471,PKG003004,TLMD,54,A,2
3004,154.3121471,PKG003005,UPSN,54,A,UPSN
3005,154.3121471,PKG003006,FDEG,54,A,FDEG
3006,154.3121471,PKG003007,TLMD,54,A,1
3007,154.3121471,PKG003008,TLMD,54,A,1
3008,154.3121471,PKG003009,FDEG,54,A,FDEG
3009,154.3121471,PKG003010,TLMD,54,A,1
3010,154.3121471,PKG003011,TLMD,54,A,2
3011,154.3121471,PKG003012,TLMD,54,A,3AB
3012,154.3121471,PKG003013,TLMD,54,A,3AB
3013,154.3121471,PKG003014,TLMD,54,A,2
3014,154.3121471,PKG003015,TLMD,54,A,1
3015,154.3121471,PKG003016,TLMD,54,A,1
3016,154.3121471,PKG003017,FDEG,54,A,FDEG
3017,154.3121471,PKG003018,TLMD,54,A,1
3018,154.3121471,PKG003019,TLMD,54,A,2
3019,154.3121471,PKG003020,FDEG,54,A,FDEG
3020,154.3121471,PKG003021,TLMD,54,A,1
3021,154.3121471,PKG003022,TLMD,54,A,1
3022,154.3121471,PKG003023,TLMD,54,A,1
3023,154.3121471,PKG003024,TLMD,54,A,2
3024,154.3121471,PKG003025,TLMD,54,A,2
3025,154.3121471,PKG003026,TLMD,54,A,1
3026,154.3121471,PKG003027,TLMD,54,A,1
3027,154.3121471,PKG003028,TLMD,54,A,1
3028,154.3121471,PKG003029,TLMD,54,A,2
3029,154.3121471,PKG003030,TLMD,54,A,1
3030,154.3121471,PKG003031,TLMD,54,A,1
3031,154.3121471,PKG003032,TLMD,54,A,2
3032,154.3121471,PKG003033,TLMD,54,A,1
3033,154.3121471,PKG003034,TLMD,54,A,2
3034,154.3121471,PKG003035,TLMD,54,A,1
3035,154.3121471,PKG003036,USPS,54,A,USPS
3036,154.3121471,PKG003037,TLMD,54,A,2
3037,154.3121471,PKG003038,TLMD,54,A,3AB
3038,154.3121471,PKG003039,TLMD,54,A,3AB
3039,154.3121471,PKG003040,UPSN,54,A,UPSN
3040,154.3121471,PKG003041,TLMD,54,A,3AB
3041,154.3121471,PKG003042,USPS,54,A,USPS
3042,154.3121471,PKG003043,FDEG,54,A,FDEG
3043,154.3121471,PKG003044,TLMD,54,A,2
3044,154.3121471,PKG003045,TLMD,54,A,1
3045,154.3121471,PKG003046,TLMD,54,A,1
3046,154.3121471,PKG003047,TLMD,54,A,3AB
3047,154.3121471,PKG003048,USPS,54,A,USPS
3048,154.3121471,PKG003049,FDEG,54,A,FDEG
3049,154.3121471,PKG003050,TLMD,54,A,1
3050,154.3121471,PKG003051,UPSN,54,A,UPSN
3051,154.3121471,PKG003052,TLMD,54,A,1
3052,154.3121471,PKG003053,TLMD,54,A,1
3053,154.3121471,PKG003054,FDEG,54,A,FDEG
3054,154.3121471,PKG003055,UPSN,54,A,UPSN
3055,154.3121471,PKG003056,UPSN,54,A,UPSN
3056,154.3121471,PKG003057,UPSN,54,A,UPSN
3057,154.3121471,PKG003058,TLMD,54,A,1
3058,154.3121471,PKG003059,TLMD,54,A,2
3059,154.3121471,PKG003060,TLMD,54,A,2
3060,154.3121471,PKG003061,TLMD,54,A,1
3061,154.3121471,PKG003062,UPSN,54,A,UPSN
3062,154.3121471,PKG003063,TLMD,54,A,1
3063,154.3121471,PKG003064,TLMD,54,A,1
3064,154.3121471,PKG003065,UPSN,54,A,UPSN
3065,154.3121471,PKG003066,FDEG,54,A,FDEG
3066,154.3121471,PKG003067,TLMD,54,A,2
3067,154.3121471,PKG003068,TLMD,54,A,1
3068,154.3121471,PKG003069,USPS,54,A,USPS
3069,154.3121471,PKG003070,TLMD,54,A,3AB
3070,154.3121471,PKG003071,FDEG,55,A,FDEG
3071,154.3121471,PKG003072,TLMD,55,A,3AB
3072,154.3121471,PKG003073,TLMD,55,A,2
3073,154.3121471,PKG003074,FDEG,55,A,FDEG
3074,154.3121471,PKG003075,TLMD,55,A,3AB
3075,154.3121471,PKG003076,TLMD,55,A,3AB
3076,154.3121471,PKG003077,TLMD,55,A,1
3077,154.3121471,PKG003078,USPS,55,A,USPS
3078,154.3121471,PKG003079,TLMD,55,A,2
3079,154.3121471,PKG003080,TLMD,55,A,3AB
3080,154.3121471,PKG003081,USPS,55,A,USPS
3081,154.3121471,PKG003082,USPS,55,A,USPS
3082,154.3121471,PKG003083,TLMD,55,A,1
3083,154.3121471,PKG003084,TLMD,55,A,1
3084,154.3121471,PKG003085,USPS,55,A,USPS
3085,154.3121471,PKG003086,TLMD,55,A,1
3086,154.3121471,PKG003087,TLMD,55,A,1
3087,154.3121471,PKG003088,FDEG,55,A,FDEG
3088,154.3121471,PKG003089,TLMD,55,A,1
3089,154.3121471,PKG003090,TLMD,55,A,1
3090,154.3121471,PKG003091,UPSN,55,A,UPSN
3091,154.3121471,PKG003092,TLMD,55,A,1
3092,154.3121471,PKG003093,TLMD,55,A,1
3093,154.3121471,PKG003094,TLMD,55,A,2
3094,154.3121471,PKG003095,UPSN,55,A,UPSN
3095,154.3121471,PKG003096,USPS,55,A,USPS
3096,154.3121471,PKG003097,FDEG,55,A,FDEG
3097,154.3121471,PKG003098,FDEG,55,A,FDEG
3098,154.3121471,PKG003099,TLMD,55,A,2
3099,154.3121471,PKG003100,TLMD,55,A,1
3100,154.3121471,PKG003101,UPSN,55,A,UPSN
3101,154.3121471,PKG003102,FDEG,55,A,FDEG
3102,154.3121471,PKG003103,TLMD,55,A,1
3103,154.3121471,PKG003104,TLMD,55,A,2
3104,154.3121471,PKG003105,FDEG,55,A,FDEG
3105,154.3121471,PKG003106,TLMD,55,A,3AB
3106,154.3121471,PKG003107,FDEG,55,A,FDEG
3107,154.3121471,PKG003108,TLMD,55,A,1
3108,154.3121471,PKG003109,TLMD,55,A,1
3109,154.3121471,PKG003110,TLMD,55,A,2
3110,154.3121471,PKG003111,FDEG,55,A,FDEG
3111,154.3121471,PKG003112,UPSN,55,A,UPSN
3112,154.3121471,PKG003113,UPSN,55,A,UPSN
3113,154.3121471,PKG003114,FDEG,55,A,FDEG
3114,154.3121471,PKG003115,TLMD,55,A,1
3115,154.3121471,PKG003116,UPSN,55,A,UPSN
3116,154.3121471,PKG003117,UPSN,55,A,UPSN
3117,154.3121471,PKG003118,TLMD,55,A,2
3118,154.3121471,PKG003119,USPS,55,A,USPS
3119,154.3121471,PKG003120,TLMD,55,A,3AB
3120,154.3121471,PKG003121,FDEG,55,A,FDEG
3121,154.3121471,PKG003122,USPS,55,A,USPS
3122,154.3121471,PKG003123,TLMD,55,A,1
3123,154.3121471,PKG003124,TLMD,55,A,2
3124,154.3121471,PKG003125,TLMD,55,A,3AB
3125,154.3121471,PKG003126,TLMD,55,A,2
3126,154.3121471,PKG003127,TLMD,55,A,2
3127,154.3121471,PKG003128,FDEG,55,A,FDEG
3128,154.3121471,PKG003129,TLMD,55,A,2
3129,154.3121471,PKG003130,TLMD,55,A,1
3130,154.3121471,PKG003131,USPS,55,A,USPS
3131,154.3121471,PKG003132,USPS,55,A,USPS
3132,154.3121471,PKG003133,USPS,56,A,USPS
3133,154.3121471,PKG003134,FDEG,56,A,FDEG
3134,154.3121471,PKG003135,TLMD,56,A,1
3135,154.3121471,PKG003136,FDEG,56,A,FDEG
3136,154.3121471,PKG003137,TLMD,56,A,2
3137,154.3121471,PKG003138,TLMD,56,A,2
3138,154.3121471,PKG003139,TLMD,56,A,2
3139,154.3121471,PKG003140,USPS,56,A,USPS
3140,154.3121471,PKG003141,TLMD,56,A,2
3141,154.3121471,PKG003142,UPSN,56,A,UPSN
3142,154.3121471,PKG003143,TLMD,56,A,2
3143,154.3121471,PKG003144,TLMD,56,A,2
3144,154.3121471,PKG003145,FDE,56,A,FDE
3145,154.3121471,PKG003146,TLMD,56,A,2
3146,154.3121471,PKG003147,UPSN,56,A,UPSN
3147,154.3121471,PKG003148,FDEG,56,A,FDEG
3148,154.3121471,PKG003149,TLMD,56,A,1
3149,154.3121471,PKG003150,TLMD,56,A,1
3150,154.3121471,PKG003151,USPS,56,A,USPS
3151,154.3121471,PKG003152,TLMD,56,A,1
3152,154.3121471,PKG003153,FDEG,56,A,FDEG
3153,154.3121471,PKG003154,TLMD,56,A,1
3154,154.3121471,PKG003155,FDEG,56,A,FDEG
3155,154.3121471,PKG003156,TLMD,56,A,3AB
3156,154.3121471,PKG003157,USPS,56,A,USPS
3157,154.3121471,PKG003158,TLMD,56,A,2
3158,154.3121471,PKG003159,FDEG,56,A,FDEG
3159,154.3121471,PKG003160,USPS,56,A,USPS
3160,154.3121471,PKG003161,TLMD,56,A,2
3161,154.3121471,PKG003162,TLMD,56,A,1
3162,154.3121471,PKG003163,TLMD,56,A,2
3163,154.3121471,PKG003164,FDEG,56,A,FDEG
3164,154.3121471,PKG003165,USPS,56,A,USPS
3165,154.3121471,PKG003166,TLMD,56,A,2
3166,154.3121471,PKG003167,TLMD,56,A,2
3167,154.3121471,PKG003168,TLMD,56,A,2
3168,154.3121471,PKG003169,TLMD,56,A,1
3169,154.3121471,PKG003170,FDEG,56,A,FDEG
3170,154.3121471,PKG003171,TLMD,56,A,2
3171,154.3121471,PKG003172,FDEG,56,A,FDEG
3172,154.3121471,PKG003173,TLMD,56,A,1
3173,154.3121471,PKG003174,FDEG,56,A,FDEG
3174,154.3121471,PKG003175,TLMD,56,A,3AB
3175,154.3121471,PKG003176,TLMD,56,A,2
3176,154.3121471,PKG003177,TLMD,56,A,1
3177,154.3121471,PKG003178,TLMD,56,A,1
3178,154.3121471,PKG003179,TLMD,56,A,2
3179,154.3121471,PKG003180,FDEG,56,A,FDEG
3180,154.3121471,PKG003181,TLMD,56,A,2
3181,154.3121471,PKG003182,TLMD,56,A,3AB
3182,154.3121471,PKG003183,TLMD,56,A,1
3183,154.3121471,PKG003184,TLMD,56,A,2
3184,154.3121471,PKG003185,USPS,56,A,USPS
3185,154.3121471,PKG003186,USPS,56,A,USPS
3186,154.3121471,PKG003187,TLMD,56,A,2
3187,154.3121471,PKG003188,UPSN,56,A,UPSN
3188,154.3121471,PKG003189,FDEG,56,A,FDEG
3189,154.3121471,PKG003190,TLMD,56,A,1
3190,154.3121471,PKG003191,TLMD,56,A,1
3191,154.3121471,PKG003192,TLMD,56,A,1
3192,154.3121471,PKG003193,TLMD,56,A,3AB
3193,154.3121471,PKG003194,TLMD,56,A,2
3194,154.3121471,PKG003195,TLMD,56,A,2
3195,154.3121471,PKG003196,FDEG,57,A,FDEG
3196,154.3121471,PKG003197,TLMD,57,A,2
3197,154.3121471,PKG003198,TLMD,57,A,2
3198,154.3121471,PKG003199,UPSN,57,A,UPSN
3199,154.3121471,PKG003200,TLMD,57,A,2
3200,154.3121471,PKG003201,TLMD,57,A,3AB
3201,154.3121471,PKG003202,TLMD,57,A,1
3202,154.3121471,PKG003203,TLMD,57,A,1
3203,154.3121471,PKG003204,FDEG,57,A,FDEG
3204,154.3121471,PKG003205,TLMD,57,A,1
3205,154.3121471,PKG003206,FDEG,57,A,FDEG
3206,154.3121471,PKG003207,FDEG,57,A,FDEG
3207,154.3121471,PKG003208,FDEG,57,A,FDEG
3208,154.3121471,PKG003209,UPSN,57,A,UPSN
3209,154.3121471,PKG003210,USPS,57,A,USPS
3210,154.3121471,PKG003211,TLMD,57,A,3AB
3211,154.3121471,PKG003212,FDEG,57,A,FDEG
3212,154.3121471,PKG003213,TLMD,57,A,1
3213,154.3121471,PKG003214,TLMD,57,A,1
3214,154.3121471,PKG003215,FDEG,57,A,FDEG
3215,154.3121471,PKG003216,UPSN,57,A,UPSN
3216,154.3121471,PKG003217,UPSN,57,A,UPSN
3217,154.3121471,PKG003218,TLMD,57,A,1
3218,154.3121471,PKG003219,TLMD,57,A,3AB
3219,154.3121471,PKG003220,FDEG,57,A,FDEG
3220,154.3121471,PKG003221,TLMD,57,A,2
3221,154.3121471,PKG003222,FDEG,57,A,FDEG
3222,154.3121471,PKG003223,TLMD,57,A,2
3223,154.3121471,PKG003224,FDEG,57,A,FDEG
3224,154.3121471,PKG003225,USPS,57,A,USPS
3225,154.3121471,PKG003226,TLMD,57,A,1
3226,154.3121471,PKG003227,FDEG,57,A,FDEG
3227,154.3121471,PKG003228,USPS,57,A,USPS
3228,154.3121471,PKG003229,TLMD,57,A,2
3229,154.3121471,PKG003230,UPSN,57,A,UPSN
3230,154.3121471,PKG003231,USPS,57,A,USPS
3231,154.3121471,PKG003232,TLMD,57,A,2
3232,154.3121471,PKG003233,FDEG,57,A,FDEG
3233,154.3121471,PKG003234,FDEG,57,A,FDEG
3234,154.3121471,PKG003235,TLMD,57,A,1
3235,154.3121471,PKG003236,TLMD,57,A,2
3236,154.3121471,PKG003237,TLMD,57,A,1
3237,154.3121471,PKG003238,USPS,57,A,USPS
3238,154.3121471,PKG003239,TLMD,57,A,2
3239,154.3121471,PKG003240,USPS,57,A,USPS
3240,154.3121471,PKG003241,TLMD,57,A,2
3241,154.3121471,PKG003242,FDEG,57,A,FDEG
3242,154.3121471,PKG003243,FDEG,57,A,FDEG
