,Pallet,num_packages,earliest_arrival,packages,linehaul
94,95,64,198.97594095079901,"[('PKG005349', 'TLMD', '2'), ('PKG005350', 'TLMD', '2'), ('PKG005351', 'TLMD', '3AB'), ('PKG005352', 'FDEG', 'FDEG'), ('PKG005353', 'TLMD', '3AB'), ('PKG005354', 'TLMD', '3AB'), ('PKG005355', 'TLMD', '1'), ('PKG005356', 'TLMD', '2'), ('PKG005357', 'TLMD', '2'), ('PKG005358', 'USPS', 'USPS'), ('PKG005359', 'TLMD', '3AB'), ('PKG005360', 'TLMD', '1'), ('PKG005361', 'TLMD', '2'), ('PKG005362', 'FDEG', 'FDEG'), ('PKG005363', 'TLMD', '2'), ('PKG005364', 'TLMD', '1'), ('PKG005365', 'TLMD', '2'), ('PKG005366', 'TLMD', '1'), ('PKG005367', 'TLMD', '3AB'), ('PKG005368', 'TLMD', '1'), ('PKG005369', 'TLMD', '2'), ('PKG005370', 'TLMD', '2'), ('PKG005371', 'TLMD', '1'), ('PKG005372', 'FDEG', 'FDEG'), ('PKG005373', 'TLMD', '2'), ('PKG005374', 'TLMD', '2'), ('PKG005375', 'TLMD', '3AB'), ('PKG005376', 'TLMD', '2'), ('PKG005377', 'TLMD', '1'), ('PKG005378', 'UPSN', 'UPSN'), ('PKG005379', 'USPS', 'USPS'), ('PKG005380', 'TLMD', '1'), ('PKG005381', 'TLMD', '1'), ('PKG005382', 'TLMD', '1'), ('PKG005383', 'FDEG', 'FDEG'), ('PKG005384', 'TLMD', '3AB'), ('PKG005385', 'USPS', 'USPS'), ('PKG005386', 'TLMD', '2'), ('PKG005387', 'USPS', 'USPS'), ('PKG005388', 'TLMD', '1'), ('PKG005389', 'TLMD', '3AB'), ('PKG005390', 'TLMD', '2'), ('PKG005391', 'TLMD', '2'), ('PKG005392', 'TLMD', '2'), ('PKG005393', 'TLMD', '3AB'), ('PKG005394', 'FDEG', 'FDEG'), ('PKG005395', 'TLMD', '2'), ('PKG005396', 'USPS', 'USPS'), ('PKG005397', 'USPS', 'USPS'), ('PKG005398', 'FDEG', 'FDEG'), ('PKG005399', 'TLMD', '1'), ('PKG005400', 'FDEG', 'FDEG'), ('PKG005401', 'TLMD', '1'), ('PKG005402', 'FDEG', 'FDEG'), ('PKG005403', 'TLMD', '1'), ('PKG005404', 'TLMD', '1'), ('PKG005405', 'FDEG', 'FDEG'), ('PKG005406', 'TLMD', '2'), ('PKG005407', 'TLMD', '1'), ('PKG005408', 'FDEG', 'FDEG'), ('PKG005409', 'TLMD', '3AB'), ('PKG005410', 'FDEG', 'FDEG'), ('PKG005411', 'TLMD', '1'), ('PKG005412', 'TLMD', '2')]",B
95,96,53,198.97594095079901,"[('PKG005413', 'USPS', 'USPS'), ('PKG005414', 'TLMD', '1'), ('PKG005415', 'TLMD', '3AB'), ('PKG005416', 'TLMD', '1'), ('PKG005417', 'FDEG', 'FDEG'), ('PKG005418', 'UPSN', 'UPSN'), ('PKG005419', 'TLMD', '3AB'), ('PKG005420', 'USPS', 'USPS'), ('PKG005421', 'TLMD', '2'), ('PKG005422', 'TLMD', '3AB'), ('PKG005423', 'FDEG', 'FDEG'), ('PKG005424', 'TLMD', '1'), ('PKG005425', 'USPS', 'USPS'), ('PKG005426', 'TLMD', '1'), ('PKG005427', 'TLMD', '1'), ('PKG005428', 'FDEG', 'FDEG'), ('PKG005429', 'FDEG', 'FDEG'), ('PKG005430', 'TLMD', '1'), ('PKG005431', 'FDEG', 'FDEG'), ('PKG005432', 'TLMD', '1'), ('PKG005433', 'TLMD', '1'), ('PKG005434', 'TLMD', '3AB'), ('PKG005435', 'USPS', 'USPS'), ('PKG005436', 'UPSN', 'UPSN'), ('PKG005437', 'USPS', 'USPS'), ('PKG005438', 'TLMD', '1'), ('PKG005439', 'TLMD', '2'), ('PKG005440', 'UPSN', 'UPSN'), ('PKG005441', 'USPS', 'USPS'), ('PKG005442', 'TLMD', '3AB'), ('PKG005443', 'FDEG', 'FDEG'), ('PKG005444', 'TLMD', '1'), ('PKG005445', 'USPS', 'USPS'), ('PKG005446', 'TLMD', '2'), ('PKG005447', 'TLMD', '3AB'), ('PKG005448', 'TLMD', '2'), ('PKG005449', 'USPS', 'USPS'), ('PKG005450', 'TLMD', '3AB'), ('PKG005451', 'USPS', 'USPS'), ('PKG005452', 'FDE', 'FDE'), ('PKG005453', 'USPS', 'USPS'), ('PKG005454', 'FDEG', 'FDEG'), ('PKG005455', 'TLMD', '1'), ('PKG005456', 'TLMD', '3AB'), ('PKG005457', 'FDEG', 'FDEG'), ('PKG005458', 'USPS', 'USPS'), ('PKG005459', 'FDEG', 'FDEG'), ('PKG005460', 'TLMD', '2'), ('PKG005461', 'USPS', 'USPS'), ('PKG005462', 'USPS', 'USPS'), ('PKG005463', 'TLMD', '1'), ('PKG005464', 'TLMD', '2'), ('PKG005465', 'TLMD', '1')]",B
96,97,58,198.97594095079901,"[('PKG005466', 'TLMD', '3AB'), ('PKG005467', 'TLMD', '1'), ('PKG005468', 'FDEG', 'FDEG'), ('PKG005469', 'TLMD', '1'), ('PKG005470', 'USPS', 'USPS'), ('PKG005471', 'FDEG', 'FDEG'), ('PKG005472', 'UPSN', 'UPSN'), ('PKG005473', 'UPSN', 'UPSN'), ('PKG005474', 'TLMD', '1'), ('PKG005475', 'TLMD', '2'), ('PKG005476', 'TLMD', '1'), ('PKG005477', 'TLMD', '2'), ('PKG005478', 'TLMD', '2'), ('PKG005479', 'TLMD', '3AB'), ('PKG005480', 'TLMD', '1'), ('PKG005481', 'TLMD', '1'), ('PKG005482', 'TLMD', '1'), ('PKG005483', 'TLMD', '2'), ('PKG005484', 'TLMD', '1'), ('PKG005485', 'TLMD', '3AB'), ('PKG005486', 'TLMD', '1'), ('PKG005487', 'TLMD', '1'), ('PKG005488', 'TLMD', '3AB'), ('PKG005489', 'TLMD', '1'), ('PKG005490', 'TLMD', '2'), ('PKG005491', 'FDEG', 'FDEG'), ('PKG005492', 'UPSN', 'UPSN'), ('PKG005493', 'TLMD', '1'), ('PKG005494', 'TLMD', '3AB'), ('PKG005495', 'TLMD', '1'), ('PKG005496', 'FDEG', 'FDEG'), ('PKG005497', 'FDEG', 'FDEG'), ('PKG005498', 'TLMD', '1'), ('PKG005499', 'TLMD', '1'), ('PKG005500', 'TLMD', '2'), ('PKG005501', 'FDEG', 'FDEG'), ('PKG005502', 'USPS', 'USPS'), ('PKG005503', 'TLMD', '2'), ('PKG005504', 'TLMD', '2'), ('PKG005505', 'FDEG', 'FDEG'), ('PKG005506', 'USPS', 'USPS'), ('PKG005507', 'USPS', 'USPS'), ('PKG005508', 'USPS', 'USPS'), ('PKG005509', 'TLMD', '3AB'), ('PKG005510', 'TLMD', '1'), ('PKG005511', 'TLMD', '1'), ('PKG005512', 'TLMD', '2'), ('PKG005513', 'TLMD', '3AB'), ('PKG005514', 'TLMD', '3AB'), ('PKG005515', 'FDEG', 'FDEG'), ('PKG005516', 'TLMD', '2'), ('PKG005517', 'TLMD', '1'), ('PKG005518', 'FDEG', 'FDEG'), ('PKG005519', 'TLMD', '1'), ('PKG005520', 'UPSN', 'UPSN'), ('PKG005521', 'TLMD', '2'), ('PKG005522', 'USPS', 'USPS'), ('PKG005523', 'FDEG', 'FDEG')]",B
97,98,63,198.97594095079901,"[('PKG005524', 'USPS', 'USPS'), ('PKG005525', 'TLMD', '1'), ('PKG005526', 'FDEG', 'FDEG'), ('PKG005527', 'TLMD', '1'), ('PKG005528', 'TLMD', '3AB'), ('PKG005529', 'TLMD', '1'), ('PKG005530', 'USPS', 'USPS'), ('PKG005531', 'USPS', 'USPS'), ('PKG005532', 'USPS', 'USPS'), ('PKG005533', 'TLMD', '1'), ('PKG005534', 'TLMD', '1'), ('PKG005535', 'UPSN', 'UPSN'), ('PKG005536', 'USPS', 'USPS'), ('PKG005537', 'TLMD', '2'), ('PKG005538', 'TLMD', '3AB'), ('PKG005539', 'USPS', 'USPS'), ('PKG005540', 'TLMD', '3AB'), ('PKG005541', 'TLMD', '3AB'), ('PKG005542', 'TLMD', '1'), ('PKG005543', 'USPS', 'USPS'), ('PKG005544', 'FDEG', 'FDEG'), ('PKG005545', 'USPS', 'USPS'), ('PKG005546', 'TLMD', '2'), ('PKG005547', 'TLMD', '1'), ('PKG005548', 'TLMD', '2'), ('PKG005549', 'TLMD', '1'), ('PKG005550', 'TLMD', '3AB'), ('PKG005551', 'USPS', 'USPS'), ('PKG005552', 'TLMD', '2'), ('PKG005553', 'TLMD', '1'), ('PKG005554', 'FDEG', 'FDEG'), ('PKG005555', 'TLMD', '3AB'), ('PKG005556', 'TLMD', '2'), ('PKG005557', 'USPS', 'USPS'), ('PKG005558', 'TLMD', '3AB'), ('PKG005559', 'TLMD', '2'), ('PKG005560', 'TLMD', '2'), ('PKG005561', 'TLMD', '2'), ('PKG005562', 'TLMD', '3AB'), ('PKG005563', 'TLMD', '1'), ('PKG005564', 'USPS', 'USPS'), ('PKG005565', 'TLMD', '1'), ('PKG005566', 'TLMD', '1'), ('PKG005567', 'TLMD', '2'), ('PKG005568', 'TLMD', '1'), ('PKG005569', 'FDEG', 'FDEG'), ('PKG005570', 'FDEG', 'FDEG'), ('PKG005571', 'USPS', 'USPS'), ('PKG005572', 'TLMD', '1'), ('PKG005573', 'FDEG', 'FDEG'), ('PKG005574', 'TLMD', '2'), ('PKG005575', 'TLMD', '1'), ('PKG005576', 'UPSN', 'UPSN'), ('PKG005577', 'FDEG', 'FDEG'), ('PKG005578', 'FDEG', 'FDEG'), ('PKG005579', 'USPS', 'USPS'), ('PKG005580', 'TLMD', '2'), ('PKG005581', 'TLMD', '3AB'), ('PKG005582', 'TLMD', '2'), ('PKG005583', 'USPS', 'USPS'), ('PKG005584', 'USPS', 'USPS'), ('PKG005585', 'TLMD', '3AB'), ('PKG005586', 'TLMD', '3AB')]",B
98,99,64,198.97594095079901,"[('PKG005587', 'TLMD', '2'), ('PKG005588', 'USPS', 'USPS'), ('PKG005589', 'UPSN', 'UPSN'), ('PKG005590', 'FDEG', 'FDEG'), ('PKG005591', 'TLMD', '3AB'), ('PKG005592', 'FDEG', 'FDEG'), ('PKG005593', 'TLMD', '1'), ('PKG005594', 'USPS', 'USPS'), ('PKG005595', 'TLMD', '1'), ('PKG005596', 'FDEG', 'FDEG'), ('PKG005597', 'USPS', 'USPS'), ('PKG005598', 'USPS', 'USPS'), ('PKG005599', 'FDEG', 'FDEG'), ('PKG005600', 'TLMD', '1'), ('PKG005601', 'TLMD', '1'), ('PKG005602', 'FDEG', 'FDEG'), ('PKG005603', 'TLMD', '2'), ('PKG005604', 'USPS', 'USPS'), ('PKG005605', 'TLMD', '1'), ('PKG005606', 'FDEG', 'FDEG'), ('PKG005607', 'FDEG', 'FDEG'), ('PKG005608', 'TLMD', '1'), ('PKG005609', 'TLMD', '2'), ('PKG005610', 'UPSN', 'UPSN'), ('PKG005611', 'TLMD', '1'), ('PKG005612', 'TLMD', '1'), ('PKG005613', 'USPS', 'USPS'), ('PKG005614', 'TLMD', '3AB'), ('PKG005615', 'USPS', 'USPS'), ('PKG005616', 'TLMD', '2'), ('PKG005617', 'TLMD', '3AB'), ('PKG005618', 'TLMD', '2'), ('PKG005619', 'TLMD', '1'), ('PKG005620', 'UPSN', 'UPSN'), ('PKG005621', 'UPSN', 'UPSN'), ('PKG005622', 'TLMD', '1'), ('PKG005623', 'TLMD', '2'), ('PKG005624', 'FDEG', 'FDEG'), ('PKG005625', 'TLMD', '1'), ('PKG005626', 'TLMD', '2'), ('PKG005627', 'TLMD', '2'), ('PKG005628', 'TLMD', '1'), ('PKG005629', 'TLMD', '2'), ('PKG005630', 'TLMD', '2'), ('PKG005631', 'TLMD', '1'), ('PKG005632', 'TLMD', '2'), ('PKG005633', 'TLMD', '2'), ('PKG005634', 'TLMD', '1'), ('PKG005635', 'TLMD', '1'), ('PKG005636', 'FDEG', 'FDEG'), ('PKG005637', 'TLMD', '3AB'), ('PKG005638', 'TLMD', '1'), ('PKG005639', 'TLMD', '3AB'), ('PKG005640', 'TLMD', '3AB'), ('PKG005641', 'TLMD', '1'), ('PKG005642', 'TLMD', '1'), ('PKG005643', 'TLMD', '1'), ('PKG005644', 'TLMD', '3AB'), ('PKG005645', 'TLMD', '1'), ('PKG005646', 'FDEG', 'FDEG'), ('PKG005647', 'TLMD', '3AB'), ('PKG005648', 'TLMD', '1'), ('PKG005649', 'TLMD', '2'), ('PKG005650', 'TLMD', '2')]",B
99,100,60,198.97594095079901,"[('PKG005651', 'USPS', 'USPS'), ('PKG005652', 'TLMD', '1'), ('PKG005653', 'TLMD', '2'), ('PKG005654', 'USPS', 'USPS'), ('PKG005655', 'TLMD', '2'), ('PKG005656', 'TLMD', '1'), ('PKG005657', 'TLMD', '2'), ('PKG005658', 'FDEG', 'FDEG'), ('PKG005659', 'FDEG', 'FDEG'), ('PKG005660', 'TLMD', '1'), ('PKG005661', 'TLMD', '2'), ('PKG005662', 'TLMD', '1'), ('PKG005663', 'TLMD', '1'), ('PKG005664', 'TLMD', '1'), ('PKG005665', 'FDEG', 'FDEG'), ('PKG005666', 'TLMD', '1'), ('PKG005667', 'FDEG', 'FDEG'), ('PKG005668', 'FDEG', 'FDEG'), ('PKG005669', 'TLMD', '1'), ('PKG005670', 'UPSN', 'UPSN'), ('PKG005671', 'USPS', 'USPS'), ('PKG005672', 'TLMD', '3AB'), ('PKG005673', 'UPSN', 'UPSN'), ('PKG005674', 'TLMD', '2'), ('PKG005675', 'TLMD', '1'), ('PKG005676', 'USPS', 'USPS'), ('PKG005677', 'TLMD', '3AB'), ('PKG005678', 'TLMD', '3AB'), ('PKG005679', 'USPS', 'USPS'), ('PKG005680', 'FDEG', 'FDEG'), ('PKG005681', 'TLMD', '2'), ('PKG005682', 'FDEG', 'FDEG'), ('PKG005683', 'TLMD', '2'), ('PKG005684', 'UPSN', 'UPSN'), ('PKG005685', 'USPS', 'USPS'), ('PKG005686', 'FDEG', 'FDEG'), ('PKG005687', 'TLMD', '3AB'), ('PKG005688', 'TLMD', '1'), ('PKG005689', 'TLMD', '1'), ('PKG005690', 'TLMD', '1'), ('PKG005691', 'TLMD', '1'), ('PKG005692', 'TLMD', '1'), ('PKG005693', 'TLMD', '2'), ('PKG005694', 'TLMD', '2'), ('PKG005695', 'FDEG', 'FDEG'), ('PKG005696', 'USPS', 'USPS'), ('PKG005697', 'TLMD', '1'), ('PKG005698', 'TLMD', '2'), ('PKG005699', 'TLMD', '2'), ('PKG005700', 'FDEG', 'FDEG'), ('PKG005701', 'USPS', 'USPS'), ('PKG005702', 'USPS', 'USPS'), ('PKG005703', 'TLMD', '1'), ('PKG005704', 'TLMD', '2'), ('PKG005705', 'TLMD', '2'), ('PKG005706', 'FDEG', 'FDEG'), ('PKG005707', 'TLMD', '2'), ('PKG005708', 'TLMD', '1'), ('PKG005709', 'UPSN', 'UPSN'), ('PKG005710', 'TLMD', '3AB')]",B
100,101,65,198.97594095079901,"[('PKG005711', 'USPS', 'USPS'), ('PKG005712', 'TLMD', '1'), ('PKG005713', 'USPS', 'USPS'), ('PKG005714', 'TLMD', '2'), ('PKG005715', 'TLMD', '2'), ('PKG005716', 'USPS', 'USPS'), ('PKG005717', 'FDEG', 'FDEG'), ('PKG005718', 'FDEG', 'FDEG'), ('PKG005719', 'FDEG', 'FDEG'), ('PKG005720', 'USPS', 'USPS'), ('PKG005721', 'TLMD', '3AB'), ('PKG005722', 'TLMD', '3AB'), ('PKG005723', 'UPSN', 'UPSN'), ('PKG005724', 'TLMD', '3AB'), ('PKG005725', 'TLMD', '1'), ('PKG005726', 'FDEG', 'FDEG'), ('PKG005727', 'TLMD', '2'), ('PKG005728', 'TLMD', '2'), ('PKG005729', 'TLMD', '2'), ('PKG005730', 'TLMD', '1'), ('PKG005731', 'FDEG', 'FDEG'), ('PKG005732', 'TLMD', '3AB'), ('PKG005733', 'TLMD', '2'), ('PKG005734', 'TLMD', '1'), ('PKG005735', 'TLMD', '3AB'), ('PKG005736', 'TLMD', '2'), ('PKG005737', 'UPSN', 'UPSN'), ('PKG005738', 'USPS', 'USPS'), ('PKG005739', 'FDEG', 'FDEG'), ('PKG005740', 'TLMD', '1'), ('PKG005741', 'USPS', 'USPS'), ('PKG005742', 'USPS', 'USPS'), ('PKG005743', 'TLMD', '2'), ('PKG005744', 'TLMD', '1'), ('PKG005745', 'TLMD', '2'), ('PKG005746', 'TLMD', '1'), ('PKG005747', 'TLMD', '1'), ('PKG005748', 'TLMD', '3AB'), ('PKG005749', 'USPS', 'USPS'), ('PKG005750', 'USPS', 'USPS'), ('PKG005751', 'TLMD', '2'), ('PKG005752', 'TLMD', '2'), ('PKG005753', 'TLMD', '1'), ('PKG005754', 'TLMD', '1'), ('PKG005755', 'TLMD', '2'), ('PKG005756', 'TLMD', '3AB'), ('PKG005757', 'TLMD', '2'), ('PKG005758', 'TLMD', '1'), ('PKG005759', 'TLMD', '1'), ('PKG005760', 'TLMD', '2'), ('PKG005761', 'USPS', 'USPS'), ('PKG005762', 'TLMD', '3AB'), ('PKG005763', 'FDEG', 'FDEG'), ('PKG005764', 'TLMD', '1'), ('PKG005765', 'UPSN', 'UPSN'), ('PKG005766', 'TLMD', '3AB'), ('PKG005767', 'FDEG', 'FDEG'), ('PKG005768', 'FDEG', 'FDEG'), ('PKG005769', 'TLMD', '3AB'), ('PKG005770', 'TLMD', '3AB'), ('PKG005771', 'TLMD', '2'), ('PKG005772', 'TLMD', '2'), ('PKG005773', 'USPS', 'USPS'), ('PKG005774', 'TLMD', '1'), ('PKG005775', 'FDEG', 'FDEG')]",B
101,102,65,198.97594095079901,"[('PKG005776', 'TLMD', '3AB'), ('PKG005777', 'TLMD', '3AB'), ('PKG005778', 'TLMD', '2'), ('PKG005779', 'TLMD', '3AB'), ('PKG005780', 'TLMD', '1'), ('PKG005781', 'TLMD', '3AB'), ('PKG005782', 'TLMD', '1'), ('PKG005783', 'TLMD', '2'), ('PKG005784', 'TLMD', '2'), ('PKG005785', 'TLMD', '1'), ('PKG005786', 'TLMD', '2'), ('PKG005787', 'TLMD', '3AB'), ('PKG005788', 'TLMD', '1'), ('PKG005789', 'TLMD', '1'), ('PKG005790', 'TLMD', '1'), ('PKG005791', 'TLMD', '1'), ('PKG005792', 'TLMD', '1'), ('PKG005793', 'TLMD', '2'), ('PKG005794', 'USPS', 'USPS'), ('PKG005795', 'FDEG', 'FDEG'), ('PKG005796', 'USPS', 'USPS'), ('PKG005797', 'UPSN', 'UPSN'), ('PKG005798', 'TLMD', '1'), ('PKG005799', 'TLMD', '2'), ('PKG005800', 'TLMD', '1'), ('PKG005801', 'TLMD', '2'), ('PKG005802', 'FDEG', 'FDEG'), ('PKG005803', 'TLMD', '3AB'), ('PKG005804', 'TLMD', '2'), ('PKG005805', 'TLMD', '1'), ('PKG005806', 'FDEG', 'FDEG'), ('PKG005807', 'TLMD', '2'), ('PKG005808', 'USPS', 'USPS'), ('PKG005809', 'FDEG', 'FDEG'), ('PKG005810', 'TLMD', '1'), ('PKG005811', 'TLMD', '1'), ('PKG005812', 'TLMD', '2'), ('PKG005813', 'TLMD', '1'), ('PKG005814', 'UPSN', 'UPSN'), ('PKG005815', 'TLMD', '3AB'), ('PKG005816', 'FDEG', 'FDEG'), ('PKG005817', 'TLMD', '3AB'), ('PKG005818', 'TLMD', '2'), ('PKG005819', 'FDEG', 'FDEG'), ('PKG005820', 'FDEG', 'FDEG'), ('PKG005821', 'TLMD', '1'), ('PKG005822', 'TLMD', '1'), ('PKG005823', 'TLMD', '2'), ('PKG005824', 'FDEG', 'FDEG'), ('PKG005825', 'FDEG', 'FDEG'), ('PKG005826', 'TLMD', '1'), ('PKG005827', 'TLMD', '2'), ('PKG005828', 'TLMD', '1'), ('PKG005829', 'TLMD', '1'), ('PKG005830', 'TLMD', '2'), ('PKG005831', 'USPS', 'USPS'), ('PKG005832', 'TLMD', '2'), ('PKG005833', 'TLMD', '3AB'), ('PKG005834', 'USPS', 'USPS'), ('PKG005835', 'TLMD', '2'), ('PKG005836', 'TLMD', '3AB'), ('PKG005837', 'TLMD', '3AB'), ('PKG005838', 'FDEG', 'FDEG'), ('PKG005839', 'TLMD', '1'), ('PKG005840', 'UPSN', 'UPSN')]",B
102,103,76,198.97594095079901,"[('PKG005841', 'TLMD', '1'), ('PKG005842', 'FDEG', 'FDEG'), ('PKG005843', 'TLMD', '2'), ('PKG005844', 'FDEG', 'FDEG'), ('PKG005845', 'FDEG', 'FDEG'), ('PKG005846', 'TLMD', '2'), ('PKG005847', 'TLMD', '2'), ('PKG005848', 'USPS', 'USPS'), ('PKG005849', 'TLMD', '1'), ('PKG005850', 'UPSN', 'UPSN'), ('PKG005851', 'TLMD', '1'), ('PKG005852', 'TLMD', '3AB'), ('PKG005853', 'FDEG', 'FDEG'), ('PKG005854', 'FDEG', 'FDEG'), ('PKG005855', 'TLMD', '3AB'), ('PKG005856', 'TLMD', '2'), ('PKG005857', 'UPSN', 'UPSN'), ('PKG005858', 'FDEG', 'FDEG'), ('PKG005859', 'FDEG', 'FDEG'), ('PKG005860', 'TLMD', '2'), ('PKG005861', 'USPS', 'USPS'), ('PKG005862', 'TLMD', '2'), ('PKG005863', 'TLMD', '2'), ('PKG005864', 'TLMD', '3AB'), ('PKG005865', 'USPS', 'USPS'), ('PKG005866', 'TLMD', '1'), ('PKG005867', 'TLMD', '1'), ('PKG005868', 'TLMD', '2'), ('PKG005869', 'TLMD', '1'), ('PKG005870', 'UPSN', 'UPSN'), ('PKG005871', 'USPS', 'USPS'), ('PKG005872', 'TLMD', '2'), ('PKG005873', 'FDEG', 'FDEG'), ('PKG005874', 'UPSN', 'UPSN'), ('PKG005875', 'TLMD', '2'), ('PKG005876', 'FDEG', 'FDEG'), ('PKG005877', 'TLMD', '3AB'), ('PKG005878', 'TLMD', '2'), ('PKG005879', 'TLMD', '2'), ('PKG005880', 'USPS', 'USPS'), ('PKG005881', 'FDEG', 'FDEG'), ('PKG005882', 'TLMD', '3AB'), ('PKG005883', 'TLMD', '2'), ('PKG005884', 'TLMD', '1'), ('PKG005885', 'USPS', 'USPS'), ('PKG005886', 'TLMD', '2'), ('PKG005887', 'TLMD', '2'), ('PKG005888', 'TLMD', '2'), ('PKG005889', 'TLMD', '2'), ('PKG005890', 'USPS', 'USPS'), ('PKG005891', 'FDEG', 'FDEG'), ('PKG005892', 'TLMD', '1'), ('PKG005893', 'FDEG', 'FDEG'), ('PKG005894', 'UPSN', 'UPSN'), ('PKG005895', 'USPS', 'USPS'), ('PKG005896', 'TLMD', '3AB'), ('PKG005897', 'USPS', 'USPS'), ('PKG005898', 'TLMD', '3AB'), ('PKG005899', 'USPS', 'USPS'), ('PKG005900', 'TLMD', '1'), ('PKG005901', 'USPS', 'USPS'), ('PKG005902', 'TLMD', '3AB'), ('PKG005903', 'TLMD', '1'), ('PKG005904', 'TLMD', '2'), ('PKG005905', 'TLMD', '1'), ('PKG005906', 'TLMD', '3AB'), ('PKG005907', 'TLMD', '1'), ('PKG005908', 'FDEG', 'FDEG'), ('PKG005909', 'TLMD', '3AB'), ('PKG005910', 'FDEG', 'FDEG'), ('PKG005911', 'TLMD', '1'), ('PKG005912', 'FDEG', 'FDEG'), ('PKG005913', 'TLMD', '1'), ('PKG005914', 'TLMD', '3AB'), ('PKG005915', 'USPS', 'USPS'), ('PKG005916', 'TLMD', '1')]",B
103,104,78,198.97594095079901,"[('PKG005917', 'FDEG', 'FDEG'), ('PKG005918', 'TLMD', '1'), ('PKG005919', 'FDEG', 'FDEG'), ('PKG005920', 'TLMD', '1'), ('PKG005921', 'USPS', 'USPS'), ('PKG005922', 'USPS', 'USPS'), ('PKG005923', 'FDEG', 'FDEG'), ('PKG005924', 'UPSN', 'UPSN'), ('PKG005925', 'TLMD', '1'), ('PKG005926', 'TLMD', '1'), ('PKG005927', 'TLMD', '1'), ('PKG005928', 'TLMD', '2'), ('PKG005929', 'USPS', 'USPS'), ('PKG005930', 'TLMD', '1'), ('PKG005931', 'UPSN', 'UPSN'), ('PKG005932', 'TLMD', '1'), ('PKG005933', 'UPSN', 'UPSN'), ('PKG005934', 'FDEG', 'FDEG'), ('PKG005935', 'TLMD', '1'), ('PKG005936', 'TLMD', '2'), ('PKG005937', 'UPSN', 'UPSN'), ('PKG005938', 'TLMD', '3AB'), ('PKG005939', 'USPS', 'USPS'), ('PKG005940', 'TLMD', '2'), ('PKG005941', 'TLMD', '1'), ('PKG005942', 'TLMD', '2'), ('PKG005943', 'TLMD', '2'), ('PKG005944', 'TLMD', '3AB'), ('PKG005945', 'TLMD', '1'), ('PKG005946', 'TLMD', '1'), ('PKG005947', 'USPS', 'USPS'), ('PKG005948', 'TLMD', '1'), ('PKG005949', 'TLMD', '1'), ('PKG005950', 'TLMD', '1'), ('PKG005951', 'TLMD', '3AB'), ('PKG005952', 'TLMD', '2'), ('PKG005953', 'FDEG', 'FDEG'), ('PKG005954', 'USPS', 'USPS'), ('PKG005955', 'TLMD', '2'), ('PKG005956', 'TLMD', '1'), ('PKG005957', 'UPSN', 'UPSN'), ('PKG005958', 'TLMD', '1'), ('PKG005959', 'FDEG', 'FDEG'), ('PKG005960', 'TLMD', '1'), ('PKG005961', 'FDEG', 'FDEG'), ('PKG005962', 'TLMD', '2'), ('PKG005963', 'TLMD', '2'), ('PKG005964', 'TLMD', '2'), ('PKG005965', 'TLMD', '2'), ('PKG005966', 'FDEG', 'FDEG'), ('PKG005967', 'TLMD', '3AB'), ('PKG005968', 'TLMD', '1'), ('PKG005969', 'TLMD', '3AB'), ('PKG005970', 'TLMD', '3AB'), ('PKG005971', 'USPS', 'USPS'), ('PKG005972', 'TLMD', '1'), ('PKG005973', 'FDEG', 'FDEG'), ('PKG005974', 'USPS', 'USPS'), ('PKG005975', 'USPS', 'USPS'), ('PKG005976', 'TLMD', '1'), ('PKG005977', 'TLMD', '2'), ('PKG005978', 'TLMD', '1'), ('PKG005979', 'FDEG', 'FDEG'), ('PKG005980', 'TLMD', '1'), ('PKG005981', 'FDEG', 'FDEG'), ('PKG005982', 'FDEG', 'FDEG'), ('PKG005983', 'TLMD', '1'), ('PKG005984', 'USPS', 'USPS'), ('PKG005985', 'USPS', 'USPS'), ('PKG005986', 'TLMD', '1'), ('PKG005987', 'USPS', 'USPS'), ('PKG005988', 'TLMD', '1'), ('PKG005989', 'UPSN', 'UPSN'), ('PKG005990', 'USPS', 'USPS'), ('PKG005991', 'FDEG', 'FDEG'), ('PKG005992', 'TLMD', '3AB'), ('PKG005993', 'FDEG', 'FDEG'), ('PKG005994', 'TLMD', '3AB')]",B
